100.00 72.49 81.98 73.12 63.22 68.33 48.01
101.00 72.49 81.98 73.12 63.22 68.33 48.01
102.00 72.49 81.98 73.12 63.22 68.33 48.01
103.00 72.49 81.98 73.12 63.22 68.33 48.01
104.00 72.49 81.98 73.12 63.22 68.33 48.01
105.00 75.82 81.82 73.24 64.47 69.93 48.29
106.00 75.82 81.82 73.24 64.47 69.93 48.29
107.00 75.82 81.82 73.24 64.47 69.93 48.29
108.00 75.82 81.82 73.24 64.47 69.93 48.29
109.00 75.82 81.82 73.24 64.47 69.93 48.29
110.00 79.56 82.11 73.37 65.18 71.31 48.54
111.00 79.56 82.11 73.37 65.18 71.31 48.54
112.00 79.56 82.11 73.37 65.18 71.31 48.54
113.00 79.56 82.11 73.37 65.18 71.31 48.54
114.00 79.56 82.11 73.37 65.18 71.31 48.54
115.00 81.49 82.10 73.42 65.88 72.81 48.95
116.00 81.49 82.10 73.42 65.88 72.81 48.95
117.00 81.49 82.10 73.42 65.88 72.81 48.95
118.00 81.49 82.10 73.42 65.88 72.81 48.95
119.00 81.49 82.10 73.42 65.88 72.81 48.95
120.00 82.78 81.96 73.49 66.30 73.81 49.34
121.00 82.78 81.96 73.49 66.30 73.81 49.34
122.00 82.78 81.96 73.49 66.30 73.81 49.34
123.00 82.78 81.96 73.49 66.30 73.81 49.34
124.00 82.78 81.96 73.49 66.30 73.81 49.34
125.00 83.15 82.05 73.63 66.74 74.66 49.50
126.00 83.15 82.05 73.63 66.74 74.66 49.50
127.00 83.15 82.05 73.63 66.74 74.66 49.50
128.00 83.15 82.05 73.63 66.74 74.66 49.50
129.00 83.15 82.05 73.63 66.74 74.66 49.50
130.00 83.41 82.14 73.74 66.79 75.27 49.99
131.00 83.41 82.14 73.74 66.79 75.27 49.99
132.00 83.41 82.14 73.74 66.79 75.27 49.99
133.00 83.41 82.14 73.74 66.79 75.27 49.99
134.00 83.41 82.14 73.74 66.79 75.27 49.99
135.00 83.74 82.08 73.82 67.38 76.04 50.20
136.00 83.74 82.08 73.82 67.38 76.04 50.20
137.00 83.74 82.08 73.82 67.38 76.04 50.20
138.00 83.74 82.08 73.82 67.38 76.04 50.20
139.00 83.74 82.08 73.82 67.38 76.04 50.20
140.00 83.90 81.16 73.80 67.47 76.48 50.32
141.00 83.90 81.16 73.80 67.47 76.48 50.32
142.00 83.90 81.16 73.80 67.47 76.48 50.32
143.00 83.90 81.16 73.80 67.47 76.48 50.32
144.00 83.90 81.16 73.80 67.47 76.48 50.32
145.00 83.96 81.46 73.84 67.80 76.87 51.01
146.00 83.96 81.46 73.84 67.80 76.87 51.01
147.00 83.96 81.46 73.84 67.80 76.87 51.01
148.00 83.96 81.46 73.84 67.80 76.87 51.01
149.00 83.96 81.46 73.84 67.80 76.87 51.01
150.00 84.20 81.57 73.95 68.29 77.60 51.26
151.00 84.20 81.57 73.95 68.29 77.60 51.26
152.00 84.20 81.57 73.95 68.29 77.60 51.26
153.00 84.20 81.57 73.95 68.29 77.60 51.26
154.00 84.20 81.57 73.95 68.29 77.60 51.26
155.00 84.36 81.80 73.89 68.57 78.26 51.61
156.00 84.36 81.80 73.89 68.57 78.26 51.61
157.00 84.36 81.80 73.89 68.57 78.26 51.61
158.00 84.36 81.80 73.89 68.57 78.26 51.61
159.00 84.36 81.80 73.89 68.57 78.26 51.61
160.00 84.48 81.86 73.88 68.90 78.49 51.88
161.00 84.48 81.86 73.88 68.90 78.49 51.88
162.00 84.48 81.86 73.88 68.90 78.49 51.88
163.00 84.48 81.86 73.88 68.90 78.49 51.88
164.00 84.48 81.86 73.88 68.90 78.49 51.88
165.00 84.60 82.07 73.90 69.20 79.07 52.36
166.00 84.60 82.07 73.90 69.20 79.07 52.36
167.00 84.60 82.07 73.90 69.20 79.07 52.36
168.00 84.60 82.07 73.90 69.20 79.07 52.36
169.00 84.60 82.07 73.90 69.20 79.07 52.36
170.00 84.77 82.13 73.92 69.32 79.33 52.51
171.00 84.77 82.13 73.92 69.32 79.33 52.51
172.00 84.77 82.13 73.92 69.32 79.33 52.51
173.00 84.77 82.13 73.92 69.32 79.33 52.51
174.00 84.77 82.13 73.92 69.32 79.33 52.51
175.00 84.82 82.11 73.85 69.63 79.44 52.99
176.00 84.82 82.11 73.85 69.63 79.44 52.99
177.00 84.82 82.11 73.85 69.63 79.44 52.99
178.00 84.82 82.11 73.85 69.63 79.44 52.99
179.00 84.82 82.11 73.85 69.63 79.44 52.99
180.00 84.93 82.19 73.88 69.70 79.66 53.24
181.00 84.93 82.19 73.88 69.70 79.66 53.24
182.00 84.93 82.19 73.88 69.70 79.66 53.24
183.00 84.93 82.19 73.88 69.70 79.66 53.24
184.00 84.93 82.19 73.88 69.70 79.66 53.24
185.00 85.03 82.07 73.81 69.69 79.92 53.34
186.00 85.03 82.07 73.81 69.69 79.92 53.34
187.00 85.03 82.07 73.81 69.69 79.92 53.34
188.00 85.03 82.07 73.81 69.69 79.92 53.34
189.00 85.03 82.07 73.81 69.69 79.92 53.34
190.00 85.09 81.94 73.83 70.11 80.01 53.44
191.00 85.09 81.94 73.83 70.11 80.01 53.44
192.00 85.09 81.94 73.83 70.11 80.01 53.44
193.00 85.09 81.94 73.83 70.11 80.01 53.44
194.00 85.09 81.94 73.83 70.11 80.01 53.44
195.00 85.15 82.05 73.89 70.29 80.55 54.10
196.00 85.15 82.05 73.89 70.29 80.55 54.10
197.00 85.15 82.05 73.89 70.29 80.55 54.10
198.00 85.15 82.05 73.89 70.29 80.55 54.10
199.00 85.15 82.05 73.89 70.29 80.55 54.10
200.00 85.21 82.10 73.80 70.15 80.57 54.39
201.00 85.21 82.10 73.80 70.15 80.57 54.39
202.00 85.21 82.10 73.80 70.15 80.57 54.39
203.00 85.21 82.10 73.80 70.15 80.57 54.39
204.00 85.21 82.10 73.80 70.15 80.57 54.39
205.00 85.19 82.05 73.74 70.70 80.58 54.89
206.00 85.19 82.05 73.74 70.70 80.58 54.89
207.00 85.19 82.05 73.74 70.70 80.58 54.89
208.00 85.19 82.05 73.74 70.70 80.58 54.89
209.00 85.19 82.05 73.74 70.70 80.58 54.89
210.00 85.24 82.15 73.85 70.66 80.80 55.29
211.00 85.24 82.15 73.85 70.66 80.80 55.29
212.00 85.24 82.15 73.85 70.66 80.80 55.29
213.00 85.24 82.15 73.85 70.66 80.80 55.29
214.00 85.24 82.15 73.85 70.66 80.80 55.29
215.00 85.21 82.11 73.74 71.04 81.08 55.41
216.00 85.21 82.11 73.74 71.04 81.08 55.41
217.00 85.21 82.11 73.74 71.04 81.08 55.41
218.00 85.21 82.11 73.74 71.04 81.08 55.41
219.00 85.21 82.11 73.74 71.04 81.08 55.41
220.00 85.26 82.10 73.73 70.85 81.10 55.89
221.00 85.26 82.10 73.73 70.85 81.10 55.89
222.00 85.26 82.10 73.73 70.85 81.10 55.89
223.00 85.26 82.10 73.73 70.85 81.10 55.89
224.00 85.26 82.10 73.73 70.85 81.10 55.89
225.00 85.31 82.16 73.78 70.98 81.12 56.10
226.00 85.31 82.16 73.78 70.98 81.12 56.10
227.00 85.31 82.16 73.78 70.98 81.12 56.10
228.00 85.31 82.16 73.78 70.98 81.12 56.10
229.00 85.31 82.16 73.78 70.98 81.12 56.10
230.00 85.27 82.01 72.82 71.16 81.47 56.36
231.00 85.27 82.01 72.82 71.16 81.47 56.36
232.00 85.27 82.01 72.82 71.16 81.47 56.36
233.00 85.27 82.01 72.82 71.16 81.47 56.36
234.00 85.27 82.01 72.82 71.16 81.47 56.36
235.00 85.31 82.10 72.92 70.96 81.55 56.60
236.00 85.31 82.10 72.92 70.96 81.55 56.60
237.00 85.31 82.10 72.92 70.96 81.55 56.60
238.00 85.31 82.10 72.92 70.96 81.55 56.60
239.00 85.31 82.10 72.92 70.96 81.55 56.60
240.00 85.33 82.24 73.01 71.02 81.96 57.13
241.00 85.33 82.24 73.01 71.02 81.96 57.13
242.00 85.33 82.24 73.01 71.02 81.96 57.13
243.00 85.33 82.24 73.01 71.02 81.96 57.13
244.00 85.33 82.24 73.01 71.02 81.96 57.13
245.00 85.32 82.06 73.18 70.99 82.02 57.28
246.00 85.32 82.06 73.18 70.99 82.02 57.28
247.00 85.32 82.06 73.18 70.99 82.02 57.28
248.00 85.32 82.06 73.18 70.99 82.02 57.28
249.00 85.32 82.06 73.18 70.99 82.02 57.28
250.00 85.33 82.17 73.17 71.20 82.02 57.53
251.00 85.33 82.17 73.17 71.20 82.02 57.53
252.00 85.33 82.17 73.17 71.20 82.02 57.53
253.00 85.33 82.17 73.17 71.20 82.02 57.53
254.00 85.33 82.17 73.17 71.20 82.02 57.53
255.00 85.35 82.21 73.28 71.01 82.06 57.98
256.00 85.35 82.21 73.28 71.01 82.06 57.98
257.00 85.35 82.21 73.28 71.01 82.06 57.98
258.00 85.35 82.21 73.28 71.01 82.06 57.98
259.00 85.35 82.21 73.28 71.01 82.06 57.98
260.00 85.35 82.14 73.37 70.93 82.33 58.18
261.00 85.35 82.14 73.37 70.93 82.33 58.18
262.00 85.35 82.14 73.37 70.93 82.33 58.18
263.00 85.35 82.14 73.37 70.93 82.33 58.18
264.00 85.35 82.14 73.37 70.93 82.33 58.18
265.00 85.32 81.99 73.41 70.88 82.20 58.78
266.00 85.32 81.99 73.41 70.88 82.20 58.78
267.00 85.32 81.99 73.41 70.88 82.20 58.78
268.00 85.32 81.99 73.41 70.88 82.20 58.78
269.00 85.32 81.99 73.41 70.88 82.20 58.78
270.00 85.35 81.12 73.48 70.95 82.30 59.34
271.00 85.35 81.12 73.48 70.95 82.30 59.34
272.00 85.35 81.12 73.48 70.95 82.30 59.34
273.00 85.35 81.12 73.48 70.95 82.30 59.34
274.00 85.35 81.12 73.48 70.95 82.30 59.34
275.00 85.34 81.37 73.21 70.84 82.59 59.49
276.00 85.34 81.37 73.21 70.84 82.59 59.49
277.00 85.34 81.37 73.21 70.84 82.59 59.49
278.00 85.34 81.37 73.21 70.84 82.59 59.49
279.00 85.34 81.37 73.21 70.84 82.59 59.49
280.00 85.34 81.54 73.31 71.14 82.42 59.70
281.00 85.34 81.54 73.31 71.14 82.42 59.70
282.00 85.34 81.54 73.31 71.14 82.42 59.70
283.00 85.34 81.54 73.31 71.14 82.42 59.70
284.00 85.34 81.54 73.31 71.14 82.42 59.70
285.00 85.37 81.75 73.44 71.01 83.05 60.18
286.00 85.37 81.75 73.44 71.01 83.05 60.18
287.00 85.37 81.75 73.44 71.01 83.05 60.18
288.00 85.37 81.75 73.44 71.01 83.05 60.18
289.00 85.37 81.75 73.44 71.01 83.05 60.18
290.00 85.33 81.88 73.46 70.94 83.06 60.26
291.00 85.33 81.88 73.46 70.94 83.06 60.26
292.00 85.33 81.88 73.46 70.94 83.06 60.26
293.00 85.33 81.88 73.46 70.94 83.06 60.26
294.00 85.33 81.88 73.46 70.94 83.06 60.26
295.00 84.47 81.93 73.47 70.83 82.87 60.35
296.00 84.47 81.93 73.47 70.83 82.87 60.35
297.00 84.47 81.93 73.47 70.83 82.87 60.35
298.00 84.47 81.93 73.47 70.83 82.87 60.35
299.00 84.47 81.93 73.47 70.83 82.87 60.35
300.00 84.54 82.04 73.48 70.88 82.92 60.51
301.00 84.54 82.04 73.48 70.88 82.92 60.51
302.00 84.54 82.04 73.48 70.88 82.92 60.51
303.00 84.54 82.04 73.48 70.88 82.92 60.51
304.00 84.54 82.04 73.48 70.88 82.92 60.51
305.00 84.63 81.96 73.31 70.66 83.07 60.71
306.00 84.63 81.96 73.31 70.66 83.07 60.71
307.00 84.63 81.96 73.31 70.66 83.07 60.71
308.00 84.63 81.96 73.31 70.66 83.07 60.71
309.00 84.63 81.96 73.31 70.66 83.07 60.71
310.00 84.65 81.97 73.31 70.78 83.15 61.18
311.00 84.65 81.97 73.31 70.78 83.15 61.18
312.00 84.65 81.97 73.31 70.78 83.15 61.18
313.00 84.65 81.97 73.31 70.78 83.15 61.18
314.00 84.65 81.97 73.31 70.78 83.15 61.18
315.00 84.77 82.07 73.43 70.88 83.34 61.58
316.00 84.77 82.07 73.43 70.88 83.34 61.58
317.00 84.77 82.07 73.43 70.88 83.34 61.58
318.00 84.77 82.07 73.43 70.88 83.34 61.58
319.00 84.77 82.07 73.43 70.88 83.34 61.58
320.00 84.85 82.00 73.36 71.01 83.39 61.96
321.00 84.85 82.00 73.36 71.01 83.39 61.96
322.00 84.85 82.00 73.36 71.01 83.39 61.96
323.00 84.85 82.00 73.36 71.01 83.39 61.96
324.00 84.85 82.00 73.36 71.01 83.39 61.96
325.00 84.89 81.87 73.31 70.85 83.26 62.27
326.00 84.89 81.87 73.31 70.85 83.26 62.27
327.00 84.89 81.87 73.31 70.85 83.26 62.27
328.00 84.89 81.87 73.31 70.85 83.26 62.27
329.00 84.89 81.87 73.31 70.85 83.26 62.27
330.00 84.96 82.20 73.41 71.02 83.22 62.66
331.00 84.96 82.20 73.41 71.02 83.22 62.66
332.00 84.96 82.20 73.41 71.02 83.22 62.66
333.00 84.96 82.20 73.41 71.02 83.22 62.66
334.00 84.96 82.20 73.41 71.02 83.22 62.66
335.00 84.94 81.97 73.38 70.93 83.35 62.78
336.00 84.94 81.97 73.38 70.93 83.35 62.78
337.00 84.94 81.97 73.38 70.93 83.35 62.78
338.00 84.94 81.97 73.38 70.93 83.35 62.78
339.00 84.94 81.97 73.38 70.93 83.35 62.78
340.00 84.98 81.98 73.35 70.93 83.29 63.19
341.00 84.98 81.98 73.35 70.93 83.29 63.19
342.00 84.98 81.98 73.35 70.93 83.29 63.19
343.00 84.98 81.98 73.35 70.93 83.29 63.19
344.00 84.98 81.98 73.35 70.93 83.29 63.19
345.00 84.99 82.14 73.40 70.87 83.62 63.34
346.00 84.99 82.14 73.40 70.87 83.62 63.34
347.00 84.99 82.14 73.40 70.87 83.62 63.34
348.00 84.99 82.14 73.40 70.87 83.62 63.34
349.00 84.99 82.14 73.40 70.87 83.62 63.34
350.00 85.03 81.88 73.39 71.08 83.44 63.52
351.00 85.03 81.88 73.39 71.08 83.44 63.52
352.00 85.03 81.88 73.39 71.08 83.44 63.52
353.00 85.03 81.88 73.39 71.08 83.44 63.52
354.00 85.03 81.88 73.39 71.08 83.44 63.52
355.00 84.77 81.84 72.13 70.69 83.40 63.77
356.00 84.77 81.84 72.13 70.69 83.40 63.77
357.00 84.77 81.84 72.13 70.69 83.40 63.77
358.00 84.77 81.84 72.13 70.69 83.40 63.77
359.00 84.77 81.84 72.13 70.69 83.40 63.77
360.00 84.97 81.92 72.22 70.99 83.32 64.14
361.00 84.97 81.92 72.22 70.99 83.32 64.14
362.00 84.97 81.92 72.22 70.99 83.32 64.14
363.00 84.97 81.92 72.22 70.99 83.32 64.14
364.00 84.97 81.92 72.22 70.99 83.32 64.14
365.00 85.03 81.84 72.45 70.89 83.50 64.13
366.00 85.03 81.84 72.45 70.89 83.50 64.13
367.00 85.03 81.84 72.45 70.89 83.50 64.13
368.00 85.03 81.84 72.45 70.89 83.50 64.13
369.00 85.03 81.84 72.45 70.89 83.50 64.13
370.00 85.05 81.78 72.58 70.98 83.46 64.34
371.00 85.05 81.78 72.58 70.98 83.46 64.34
372.00 85.05 81.78 72.58 70.98 83.46 64.34
373.00 85.05 81.78 72.58 70.98 83.46 64.34
374.00 85.05 81.78 72.58 70.98 83.46 64.34
375.00 85.07 81.91 72.65 70.82 83.41 64.71
376.00 85.07 81.91 72.65 70.82 83.41 64.71
377.00 85.07 81.91 72.65 70.82 83.41 64.71
378.00 85.07 81.91 72.65 70.82 83.41 64.71
379.00 85.07 81.91 72.65 70.82 83.41 64.71
380.00 85.05 81.93 72.79 70.55 83.49 64.82
381.00 85.05 81.93 72.79 70.55 83.49 64.82
382.00 85.05 81.93 72.79 70.55 83.49 64.82
383.00 85.05 81.93 72.79 70.55 83.49 64.82
384.00 85.05 81.93 72.79 70.55 83.49 64.82
385.00 85.06 81.92 72.88 70.73 83.51 65.00
386.00 85.06 81.92 72.88 70.73 83.51 65.00
387.00 85.06 81.92 72.88 70.73 83.51 65.00
388.00 85.06 81.92 72.88 70.73 83.51 65.00
389.00 85.06 81.92 72.88 70.73 83.51 65.00
390.00 85.11 81.89 72.99 70.88 83.54 65.33
391.00 85.11 81.89 72.99 70.88 83.54 65.33
392.00 85.11 81.89 72.99 70.88 83.54 65.33
393.00 85.11 81.89 72.99 70.88 83.54 65.33
394.00 85.11 81.89 72.99 70.88 83.54 65.33
395.00 85.14 80.84 73.05 70.89 83.71 65.32
396.00 85.14 80.84 73.05 70.89 83.71 65.32
397.00 85.14 80.84 73.05 70.89 83.71 65.32
398.00 85.14 80.84 73.05 70.89 83.71 65.32
399.00 85.14 80.84 73.05 70.89 83.71 65.32
400.00 85.14 81.03 73.06 70.67 83.74 65.74
401.00 85.14 81.03 73.06 70.67 83.74 65.74
402.00 85.14 81.03 73.06 70.67 83.74 65.74
403.00 85.14 81.03 73.06 70.67 83.74 65.74
404.00 85.14 81.03 73.06 70.67 83.74 65.74
405.00 85.20 81.35 73.13 70.78 83.66 66.06
406.00 85.20 81.35 73.13 70.78 83.66 66.06
407.00 85.20 81.35 73.13 70.78 83.66 66.06
408.00 85.20 81.35 73.13 70.78 83.66 66.06
409.00 85.20 81.35 73.13 70.78 83.66 66.06
410.00 85.18 81.59 73.09 70.56 83.70 66.04
411.00 85.18 81.59 73.09 70.56 83.70 66.04
412.00 85.18 81.59 73.09 70.56 83.70 66.04
413.00 85.18 81.59 73.09 70.56 83.70 66.04
414.00 85.18 81.59 73.09 70.56 83.70 66.04
415.00 85.13 81.51 73.05 70.87 83.73 66.09
416.00 85.13 81.51 73.05 70.87 83.73 66.09
417.00 85.13 81.51 73.05 70.87 83.73 66.09
418.00 85.13 81.51 73.05 70.87 83.73 66.09
419.00 85.13 81.51 73.05 70.87 83.73 66.09
420.00 84.10 81.66 73.12 70.70 83.71 66.17
421.00 84.10 81.66 73.12 70.70 83.71 66.17
422.00 84.10 81.66 73.12 70.70 83.71 66.17
423.00 84.10 81.66 73.12 70.70 83.71 66.17
424.00 84.10 81.66 73.12 70.70 83.71 66.17
425.00 84.22 81.62 73.10 70.66 83.93 66.58
426.00 84.22 81.62 73.10 70.66 83.93 66.58
427.00 84.22 81.62 73.10 70.66 83.93 66.58
428.00 84.22 81.62 73.10 70.66 83.93 66.58
429.00 84.22 81.62 73.10 70.66 83.93 66.58
430.00 84.30 81.77 73.04 70.82 83.71 66.48
431.00 84.30 81.77 73.04 70.82 83.71 66.48
432.00 84.30 81.77 73.04 70.82 83.71 66.48
433.00 84.30 81.77 73.04 70.82 83.71 66.48
434.00 84.30 81.77 73.04 70.82 83.71 66.48
435.00 84.34 81.85 73.09 70.66 84.26 66.75
436.00 84.34 81.85 73.09 70.66 84.26 66.75
437.00 84.34 81.85 73.09 70.66 84.26 66.75
438.00 84.34 81.85 73.09 70.66 84.26 66.75
439.00 84.34 81.85 73.09 70.66 84.26 66.75
440.00 84.42 81.53 73.04 70.59 83.99 66.61
441.00 84.42 81.53 73.04 70.59 83.99 66.61
442.00 84.42 81.53 73.04 70.59 83.99 66.61
443.00 84.42 81.53 73.04 70.59 83.99 66.61
444.00 84.42 81.53 73.04 70.59 83.99 66.61
445.00 84.48 81.66 73.02 70.80 83.87 66.90
446.00 84.48 81.66 73.02 70.80 83.87 66.90
447.00 84.48 81.66 73.02 70.80 83.87 66.90
448.00 84.48 81.66 73.02 70.80 83.87 66.90
449.00 84.48 81.66 73.02 70.80 83.87 66.90
450.00 84.56 81.76 73.09 70.71 84.00 67.26
451.00 84.56 81.76 73.09 70.71 84.00 67.26
452.00 84.56 81.76 73.09 70.71 84.00 67.26
453.00 84.56 81.76 73.09 70.71 84.00 67.26
454.00 84.56 81.76 73.09 70.71 84.00 67.26
455.00 84.59 81.62 73.05 70.64 84.10 67.36
456.00 84.59 81.62 73.05 70.64 84.10 67.36
457.00 84.59 81.62 73.05 70.64 84.10 67.36
458.00 84.59 81.62 73.05 70.64 84.10 67.36
459.00 84.59 81.62 73.05 70.64 84.10 67.36
460.00 84.70 81.65 73.14 70.84 83.79 67.43
461.00 84.70 81.65 73.14 70.84 83.79 67.43
462.00 84.70 81.65 73.14 70.84 83.79 67.43
463.00 84.70 81.65 73.14 70.84 83.79 67.43
464.00 84.70 81.65 73.14 70.84 83.79 67.43
465.00 84.81 81.76 73.10 71.15 84.48 67.60
466.00 84.81 81.76 73.10 71.15 84.48 67.60
467.00 84.81 81.76 73.10 71.15 84.48 67.60
468.00 84.81 81.76 73.10 71.15 84.48 67.60
469.00 84.81 81.76 73.10 71.15 84.48 67.60
470.00 84.80 81.71 73.07 71.11 84.24 67.53
471.00 84.80 81.71 73.07 71.11 84.24 67.53
472.00 84.80 81.71 73.07 71.11 84.24 67.53
473.00 84.80 81.71 73.07 71.11 84.24 67.53
474.00 84.80 81.71 73.07 71.11 84.24 67.53
475.00 84.79 81.50 73.10 71.37 84.20 68.01
476.00 84.79 81.50 73.10 71.37 84.20 68.01
477.00 84.79 81.50 73.10 71.37 84.20 68.01
478.00 84.79 81.50 73.10 71.37 84.20 68.01
479.00 84.79 81.50 73.10 71.37 84.20 68.01
480.00 84.81 81.68 73.01 71.54 84.12 68.32
481.00 84.81 81.68 73.01 71.54 84.12 68.32
482.00 84.81 81.68 73.01 71.54 84.12 68.32
483.00 84.81 81.68 73.01 71.54 84.12 68.32
484.00 84.81 81.68 73.01 71.54 84.12 68.32
485.00 84.80 81.57 71.91 71.62 84.25 68.36
486.00 84.80 81.57 71.91 71.62 84.25 68.36
487.00 84.80 81.57 71.91 71.62 84.25 68.36
488.00 84.80 81.57 71.91 71.62 84.25 68.36
489.00 84.80 81.57 71.91 71.62 84.25 68.36
490.00 84.84 81.56 71.99 71.55 84.21 68.76
491.00 84.84 81.56 71.99 71.55 84.21 68.76
492.00 84.84 81.56 71.99 71.55 84.21 68.76
493.00 84.84 81.56 71.99 71.55 84.21 68.76
494.00 84.84 81.56 71.99 71.55 84.21 68.76
495.00 84.88 81.71 72.22 71.59 84.53 68.68
496.00 84.88 81.71 72.22 71.59 84.53 68.68
497.00 84.88 81.71 72.22 71.59 84.53 68.68
498.00 84.88 81.71 72.22 71.59 84.53 68.68
